,comment,label
1382,"i broke my hand i payed 13 euro i had an emergencyroom visit ,operation+local anesthesia, pins, a cast,and a checkup.",news
1383,I would love to see you find these people and ask the same questions again.,news
1384,I'm happy I live in Canada,news
1385,"""Socialized Medicine"" or, as we call it in the rest of the world, ""Medicine"".",news
1386,"the two old ladies hear “SOCIALIZED” healthcare and go ‘ohh it must be more expensive, socialism that’s bad right.’ they are against it but don’t even understand how it works and don’t even wanna understand how it works",news
1387,merica moment hahaha,news
1388,"I’m Australian and we have Medicare, a universal medical care system. 
It’s not perfect but I am so extremely proud of it. 
I’ve not had to pay for a single doctors visit in my adult life through access to bulk-billed doctors. 
No one likes it, until you unexpectedly have no income & realise you can still look after your health without worry.",news
1389,"In Canada, we pay nothing to see a doctor. But we pay for prescriptions, which are subsidized by our provincial government. 

In France, there is a fee to see a doctor, of which i can get most of it reimbursed, but then all my prescriptions are free.",news
1390,"It’s actually embarrassing that these people seem to be proud, of being a victim of some of the worst health care in the world.",news
1391,5:35 ok literal boomer,news
1392,3:11 - 3:14 that kinda slap tho,news
1393,"These people are so selfish.... in the Netherlands, i'm happy to pay taxes for giving the less fortunate a decent living.",news
1394,Me when my mom ask me to do the dishes: 0:09,news
1395,‘I would rather pay $100 to a private company than $10 in taxes for the same thing’ - republicans,news
1396,As indonesian im shock,news
1397,"Some americans are really uninformed, they even dont't know what socialized health care means! But yes... typical capitalist attitude! Money over life!",news
1398,5:30 alright Mrs Birling,news
1399,Greatest country in the world....?? Lmfao 🤣😂🤣,news
1400,"its nowhere called ""socialized healthcare"" except in america lol",news
1401,4:33 😂😂😂😂😂😂🤣🤣🤣🤣🤣,news
1402,In wales which is one of the countries within the uk an inhaler and perscripted medication is completely free xx,news
1403,2:30 it is actually free depending on how much you earn.,news
1404,Thank God I live in the UK,news
1405,The propoganda has damaged the boomer/older generation.,news
1406,Great vocal fry 😂😂😂,news
1407,$350?!? A month? And that's a huge deal? What is going on in the US?,news
1408,Wow I really can't believe my ears,news
1409,The government tells you to where clothes sooooooooooooooooo,news
1410,"Reporter: “What do you think if ambulances were free?” Person: “Sometimes if something is free, it’s better not to have it” Ok no ambulance for you then.",news
1411,Wow. Ashma inhalers cost around 4 euros in Spain (around 5 $),news
1412,I wanna live in the UK now. Lol.,news
1413,300USD for inhaler? What madness is that? In Malaysia you pay RM12-15 (~USD 3) for the white one (asthaline) or RM20-25 (~USD 5) for the blue one (ventolin) and that is pharmacy price. If you go to the public hospital/clinic you only need to pay RM1 (25-30 US cents),news
1414,Those 2 old Americans ladies are making me mad and I live in America 😤,news
1415,"Bruh at this point America ain’t a country, more like a bunch of businesses pretending to be a country.",news
1416,you should all come to denmark :D,news
1417,Wow. Cognitive dissonance at work...,news
1418,I'm from the UK and I've only recently learnt what co-pay is when I heard it on the office and I was like wtf is that? lol,news
1419,MF boomers!,news
1420,"We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.

~ Plato",news
1421,"It's a bad idea 
When you have open borders",news
1422,"The worst part about this is that our Tori governments are cutting our NHS, and we're still getting so much more from it",news
1423,"I am so sorry for the U.S citizens.
Thank God I live in Germany",news
1424,So glad I live in NZ.,news
1425,"Give the US some time, its a developing country.",news
1426,"I love when people who pride themselves on being from (their opinion) the greatest and wealthiest country in the world, when you ask them about healthcare , they go like: ""Where do we get the money?"" In Europe we pay for it by money that grow on trees I guess?",news
1427,My god. I'm so glad I'm I'm Canadian,news
1428,I got a stroke from those white b. ,news
1429,"I'm so confused. I mean, if you want something that isn't covered you can still just get it. Just that you have to pay it by yourself.",news
1430,"""What do you think about socialized healthcare?"" 
""I don't like the government telling me what I can and can't do."" 
Excuse me, how is that connected?",news
1431,Ask some people who actually work for a living,news
1432,"4:30 that lady is loaded and never worked a day in her life, I guarantee",news
1433,As british citizen who had to have major opporation i am just thankful to live in uk,news
1434,Such a weird mentality to think that universal health care is an infringement of personal choice. You gotta shake your head at some Americans.,news
1435,"Can we all just agree, the woman in the red is nuts.",news
1436,@t perfekt for you,news
1437,🤦‍♂️,news
1438,THE INGNORANCE AND STUBBORNANCE OF THAT OLD WOMAN OH MY GOD,news
1439,"they are scared of the word ""social""",news
1440,"""you like to pay taxes?""
I like to live in a society full of healthy people where you won't die because you're too poor to afford insulin.",news
1441,Laughing in Scandinavian.,news
1442,"I am in the uk had a problem with my eyes see my GP my doctor he sent me to an eye hospital in Windsor saw two opticians they next day to the hospital for a blood test to see if I had infection then a CT scan,no charge",news
